Year,State,Crop,Area (hectares),Production (tonnes),Yield (tonnes/hectare),Annual Rainfall (mm)
2008,Madhya Pradesh,Peas & beans (Pulses),202535,99172,0.4734,895
2008,Madhya Pradesh,Potato,56301,649826,11.0325,895
2008,Madhya Pradesh,Ragi,444,138,0.224,895
2008,Madhya Pradesh,Rapeseed &Mustard,756292,798644,0.796458333,895
2008,Madhya Pradesh,Rice,1706557,1571103,0.911020408,895
2008,Madhya Pradesh,Safflower,260,57,0.227142857,895
2008,Madhya Pradesh,Sannhamp,4427,1508,0.370454545,895
2008,Madhya Pradesh,Sesamum,243804,101422,0.4182,895
2008,Madhya Pradesh,Small millets,295734,83744,0.287777778,895
2008,Madhya Pradesh,Soyabean,5281337,5915097,0.978163265,895
2008,Madhya Pradesh,Sugarcane,53704,2381030,31.97541667,895
2008,Madhya Pradesh,Sunflower,395,174,0.358461538,895
2008,Madhya Pradesh,Sweet potato,3584,20770,5.977446809,895
2008,Madhya Pradesh,Tobacco,229,92,0.52,895
2008,Madhya Pradesh,Turmeric,657,582,0.978965517,895
2008,Madhya Pradesh,Urad,514530,194838,0.3522,895
2008,Madhya Pradesh,Urad,5998,2028,0.226470588,895
2008,Madhya Pradesh,Wheat,3997666,7272210,1.764,895
2008,Maharashtra,Arhar/Tur,1008500,605000,0.5575,1052.8
2008,Maharashtra,Bajra,865400,661900,0.642727273,1052.8
2008,Maharashtra,Castor seed,10800,2700,0.254,1052.8
2008,Maharashtra,Cotton(lint),3146000,4752300,1.516296296,1052.8
2008,Maharashtra,Gram,1143300,773900,0.66483871,1052.8
2008,Maharashtra,Groundnut,253600,257500,0.7352,1052.8
2008,Maharashtra,Groundnut,63600,94000,1.39483871,1052.8
2008,Maharashtra,Jowar,847300,984800,1.185384615,1052.8
2008,Maharashtra,Jowar,3223900,2367200,0.8396,1052.8
2008,Maharashtra,Linseed,38200,7900,0.263333333,1052.8
2008,Maharashtra,Maize,550100,1323000,1.992222222,1052.8
2008,Maharashtra,Maize,85900,206700,2.3832,1052.8
2008,Maharashtra,Maize,9500,14500,1.381,1052.8
2008,Maharashtra,Moong(Green Gram),426600,106000,0.391818182,1052.8
2008,Maharashtra,Niger seed,38000,10300,0.446666667,1052.8
2008,Maharashtra,Other  Rabi pulses,102100,40500,0.41,1052.8
2008,Maharashtra,Other Kharif pulses,88000,27900,0.323548387,1052.8
2008,Maharashtra,Ragi,125500,125000,0.921666667,1052.8
2008,Maharashtra,Rapeseed &Mustard,6200,2100,0.426190476,1052.8
2008,Maharashtra,Rice,1499500,2234300,1.170740741,1052.8
2008,Maharashtra,Rice,22000,53200,2.421111111,1052.8
2008,Maharashtra,Safflower,185700,105200,0.5495,1052.8
2008,Maharashtra,Sesamum,54100,13600,0.47125,1052.8
2008,Maharashtra,Sesamum,1700,700,0.643333333,1052.8
2008,Maharashtra,Small millets,68300,34100,0.457586207,1052.8
2008,Maharashtra,Small millets,5100,2700,0.618,1052.8
2008,Maharashtra,Soyabean,3063200,1839900,0.890714286,1052.8
2008,Maharashtra,Sugarcane,768400,60648300,65.53407407,1052.8
2008,Maharashtra,Sunflower,110800,58000,0.565714286,1052.8
2008,Maharashtra,Sunflower,146900,91800,0.647083333,1052.8
2008,Maharashtra,Sunflower,5800,5400,1.05,1052.8
2008,Maharashtra,Urad,323900,99900,0.461515152,1052.8
2008,Maharashtra,Wheat,1021800,1516400,1.431666667,1052.8
2008,Manipur,Arhar/Tur,525,587,1.135555556,1134.8
2008,Manipur,Banana,4991,64424,12.91,1134.8
2008,Manipur,Cowpea(Lobia),948,1019,1.128888889,1134.8
2008,Manipur,Dry chillies,7962,59169,7.482222222,1134.8
2008,Manipur,Ginger,2098,24794,11.79555556,1134.8
2008,Manipur,Gram,548,457,0.845555556,1134.8
2008,Manipur,Groundnut,3217,2341,0.73,1134.8
2008,Manipur,Maize,17980,32250,1.724444444,1134.8
2008,Manipur,Maize,2250,3130,1.467777778,1134.8
2008,Manipur,Masoor,455,377,0.836666667,1134.8
2008,Manipur,Moong(Green Gram),431,474,1.133333333,1134.8
2008,Manipur,Other  Rabi pulses,4805,3910,0.83,1134.8
2008,Manipur,Other Kharif pulses,1309,1463,1.134444444,1134.8
2008,Manipur,Peas & beans (Pulses),15492,12869,0.842222222,1134.8
2008,Manipur,Potato,13000,108000,8.165555556,1134.8
2008,Manipur,Rapeseed &Mustard,26000,20000,0.78,1134.8
2008,Manipur,Rice,210990,518250,2.134444444,1134.8
2008,Manipur,Soyabean,4983,3809,0.743333333,1134.8
2008,Manipur,Sugarcane,5150,298000,59.26444444,1134.8
2008,Manipur,Turmeric,834,9884,11.77666667,1134.8
2008,Manipur,Urad,1487,1609,1.135555556,1134.8
2008,Manipur,Wheat,2050,5120,2.495,1134.8
2008,Nagaland,Arhar/Tur,3160,3030,0.951818182,1540.9
2008,Nagaland,Cardamom,800,150,0.35875,1540.9
2008,Nagaland,Cotton(lint),110,60,0.53,1540.9
2008,Nagaland,Dry chillies,2500,3130,1.258181818,1540.9
2008,Nagaland,Ginger,4400,41520,9.490909091,1540.9
2008,Nagaland,Gram,250,200,0.855,1540.9
2008,Nagaland,Groundnut,740,740,0.964,1540.9
2008,Nagaland,Jowar,140,130,0.874,1540.9
2008,Nagaland,Jute,2500,4520,1.916,1540.9
2008,Nagaland,Linseed,5670,4360,0.739090909,1540.9
2008,Nagaland,Maize,63200,113760,1.802727273,1540.9
2008,Nagaland,Maize,1200,2160,1.91,1540.9
2008,Nagaland,Masoor,1260,880,0.705,1540.9
2008,Nagaland,Moong(Green Gram),400,250,0.5625,1540.9
2008,Nagaland,Other  Rabi pulses,1120,710,0.623333333,1540.9
2008,Nagaland,Other Kharif pulses,1400,1260,0.878181818,1540.9
2008,Nagaland,Peas & beans (Pulses),2140,2990,1.39,1540.9
2008,Nagaland,Peas & beans (Pulses),6420,8860,1.356363636,1540.9
2008,Nagaland,Potato,2910,35790,12.38272727,1540.9
2008,Nagaland,Potato,2700,33350,12.29,1540.9
2008,Nagaland,Rapeseed &Mustard,26620,26620,0.995454545,1540.9
2008,Nagaland,Rice,173100,345090,1.964545455,1540.9
2008,Nagaland,Sesamum,4800,2880,0.575454545,1540.9
2008,Nagaland,Small millets,11920,11340,0.943333333,1540.9
2008,Nagaland,Soyabean,24470,36680,1.511818182,1540.9
2008,Nagaland,Sugarcane,4320,185760,43.01454545,1540.9
2008,Nagaland,Sunflower,300,240,0.797,1540.9
2008,Nagaland,Tapioca,1600,36880,23.06,1540.9
2008,Nagaland,Turmeric,800,3600,4.312727273,1540.9
2008,Nagaland,Urad,260,180,0.714,1540.9
2008,Nagaland,Wheat,1380,2070,1.502222222,1540.9
2008,Punjab,Arhar/Tur,5900,5700,0.965,691.3
2008,Punjab,Bajra,5000,5000,1,691.3
2008,Punjab,Barley,16000,55000,3.4,691.3
2008,Punjab,Cotton(lint),527000,2285000,4.371818182,691.3
2008,Punjab,Gram,2900,3400,1.1375,691.3
2008,Punjab,Groundnut,2700,2500,0.876666667,691.3
2008,Punjab,Guar seed,27900,22200,0.985,691.3
2008,Punjab,Jowar,100,100,1,691.3
2008,Punjab,Linseed,100,100,1,691.3
2008,Punjab,Maize,151000,514000,3.419230769,691.3
2008,Punjab,Masoor,1100,600,0.693333333,691.3
2008,Punjab,Moong(Green Gram),8900,7900,0.900769231,691.3
2008,Punjab,Peas & beans (Pulses),2000,2300,0.964285714,691.3
2008,Punjab,Rapeseed &Mustard,27000,33000,1.16125,691.3
2008,Punjab,Rice,2735000,11000000,3.9855,691.3
2008,Punjab,Sesamum,8300,2800,0.2775,691.3
2008,Punjab,Urad,2900,1400,0.491428571,691.3
2008,Punjab,Wheat,3466000,15733000,4.5035,691.3
2008,Tripura,Arhar/Tur,988,719,0.7325,1827.8
2008,Tripura,Cotton(lint),969,1424,1.435,1827.8
2008,Tripura,Gram,91,88,1.02,1827.8
2008,Tripura,Groundnut,291,312,1.1325,1827.8
2008,Tripura,Groundnut,195,228,1.1825,1827.8
2008,Tripura,Jute,450,3665,8.0625,1827.8
2008,Tripura,Maize,2093,2046,0.99,1827.8
2008,Tripura,Masoor,352,268,0.82,1827.8
2008,Tripura,Mesta,637,5026,7.905,1827.8
2008,Tripura,Moong(Green Gram),389,204,0.52,1827.8
2008,Tripura,Moong(Green Gram),218,135,0.635,1827.8
2008,Tripura,Other  Rabi pulses,933,843,0.86,1827.8
2008,Tripura,Other Kharif pulses,1174,743,0.65,1827.8
2008,Tripura,Peas & beans (Pulses),599,494,0.8675,1827.8
2008,Tripura,Rapeseed &Mustard,1588,1190,0.735,1827.8
2008,Tripura,Rice,242966,627175,2.525,1827.8
2008,Tripura,Sesamum,1392,780,0.5575,1827.8
2008,Tripura,Sugarcane,972,51695,54.9975,1827.8
2008,Tripura,Urad,716,462,0.645,1827.8
2008,Tripura,Urad,336,227,0.6425,1827.8
2008,Tripura,Wheat,635,1195,1.905,1827.8
2008,Uttar Pradesh,Arhar/Tur,314785,287720,0.893913043,891.6
2008,Uttar Pradesh,Bajra,809300,1302073,1.471290323,891.6
2008,Uttar Pradesh,Banana,1991,75867,38.08033333,891.6
2008,Uttar Pradesh,Barley,171861,376048,2.203285714,891.6
2008,Uttar Pradesh,Coriander,5662,3380,0.610793651,891.6
2008,Uttar Pradesh,Cotton(lint),3556,781,0.231111111,891.6
2008,Uttar Pradesh,Dry chillies,14918,14873,0.998970588,891.6
2008,Uttar Pradesh,Garlic,33421,196850,5.909104478,891.6
2008,Uttar Pradesh,Gram,554434,561508,1.073188406,891.6
2008,Uttar Pradesh,Groundnut,94534,67482,0.74627451,891.6
2008,Uttar Pradesh,Guar seed,2460,2066,0.8445,891.6
2008,Uttar Pradesh,Jowar,192564,195473,1.08362069,891.6
2008,Uttar Pradesh,Linseed,30961,13932,0.443333333,891.6
2008,Uttar Pradesh,Maize,769793,1151245,1.366764706,891.6
2008,Uttar Pradesh,Maize,3617,9495,2.646086957,891.6
2008,Uttar Pradesh,Maize,25472,38106,1.505862069,891.6
2008,Uttar Pradesh,Masoor,520736,459705,0.861014493,891.6
2008,Uttar Pradesh,Moong(Green Gram),30518,11286,0.382,891.6
2008,Uttar Pradesh,Moong(Green Gram),33674,25174,0.727460317,891.6
2008,Uttar Pradesh,Onion,10161,119110,11.71728571,891.6
2008,Uttar Pradesh,Peas & beans (Pulses),351030,423753,1.223043478,891.6
2008,Uttar Pradesh,Potato,527347,10809926,18.97342857,891.6
2008,Uttar Pradesh,Rapeseed &Mustard,656347,736849,0.983857143,891.6
2008,Uttar Pradesh,Rice,6011761,13051365,2.124428571,891.6
2008,Uttar Pradesh,Rice,21621,45666,2.095,891.6
2008,Uttar Pradesh,Sannhamp,2889,925,0.391875,891.6
2008,Uttar Pradesh,Sesamum,192438,31736,0.16016129,891.6
2008,Uttar Pradesh,Small millets,13581,8384,0.622142857,891.6
2008,Uttar Pradesh,Soyabean,10599,9104,0.838181818,891.6
2008,Uttar Pradesh,Sugarcane,2084179,109047670,47.59257143,891.6
2008,Uttar Pradesh,Sunflower,9106,16995,1.915384615,891.6
2008,Uttar Pradesh,Sweet potato,18376,225694,12.27537313,891.6
2008,Uttar Pradesh,Tobacco,22573,134309,5.309230769,891.6
2008,Uttar Pradesh,Tobacco,546,1240,2.23875,891.6
2008,Uttar Pradesh,Urad,362921,195349,0.550289855,891.6
2008,Uttar Pradesh,Urad,53715,33405,0.661694915,891.6
2008,Uttar Pradesh,Wheat,9513039,28554178,2.959857143,891.6
2008,Uttarakhand,Arhar/Tur,2383,1710,0.72,1363.7
2008,Uttarakhand,Bajra,20,19,0.95,1363.7
2008,Uttarakhand,Barley,22596,19351,0.982307692,1363.7
2008,Uttarakhand,Garlic,2972,27121,5.802727273,1363.7
2008,Uttarakhand,Gram,683,326,0.31,1363.7
2008,Uttarakhand,Groundnut,1355,1795,1.043333333,1363.7
2008,Uttarakhand,Horse-gram,9531,7419,0.749090909,1363.7
2008,Uttarakhand,Maize,26780,36287,1.197692308,1363.7
2008,Uttarakhand,Maize,92,150,1.53,1363.7
2008,Uttarakhand,Masoor,10987,3992,0.385384615,1363.7
2008,Uttarakhand,Moong(Green Gram),56,25,0.403333333,1363.7
2008,Uttarakhand,Moth,343,120,0.35,1363.7
2008,Uttarakhand,Onion,1869,7920,5.134615385,1363.7
2008,Uttarakhand,Other  Rabi pulses,201,90,0.3625,1363.7
2008,Uttarakhand,Other Cereals,70562,83401,1.101818182,1363.7
2008,Uttarakhand,Other Cereals,998,789,0.822,1363.7
2008,Uttarakhand,Other Kharif pulses,11120,8532,1.674615385,1363.7
2008,Uttarakhand,Peas & beans (Pulses),3516,1504,0.373076923,1363.7
2008,Uttarakhand,Potato,7723,72666,10.52181818,1363.7
2008,Uttarakhand,Potato,6266,67396,9.419230769,1363.7
2008,Uttarakhand,Ragi,120707,173627,1.525454545,1363.7
2008,Uttarakhand,Rapeseed &Mustard,12051,7906,0.44,1363.7
2008,Uttarakhand,Rice,275711,528524,1.627692308,1363.7
2008,Uttarakhand,Rice,12654,39797,3.1,1363.7
2008,Uttarakhand,Sesamum,2228,478,0.2125,1363.7
2008,Uttarakhand,Soyabean,8328,10133,1.042307692,1363.7
2008,Uttarakhand,Sugarcane,107907,5683369,54.82,1363.7
2008,Uttarakhand,Sunflower,37,35,0.95,1363.7
2008,Uttarakhand,Tobacco,11,39,3.4,1363.7
2008,Uttarakhand,Turmeric,215,433,2.056666667,1363.7
2008,Uttarakhand,Urad,12152,8916,0.662307692,1363.7
2008,Uttarakhand,Urad,203,129,0.76,1363.7
2008,Uttarakhand,Wheat,379081,770934,1.491538462,1363.7
2008,Uttarakhand,other oilseeds,420,215,0.625,1363.7
2008,Uttarakhand,other oilseeds,853,634,0.7,1363.7
2008,Jammu and Kashmir,Arhar/Tur,22,12,0.55,1390.1
2008,Jammu and Kashmir,Barley,9747,4724,0.585,1390.1
2008,Jammu and Kashmir,Garlic,604,516,0.825555556,1390.1
2008,Jammu and Kashmir,Gram,284,155,0.545,1390.1
2008,Jammu and Kashmir,Linseed,126,97,0.782,1390.1
2008,Jammu and Kashmir,Masoor,81,38,0.496666667,1390.1
2008,Jammu and Kashmir,Onion,383,932,2.4475,1390.1
2008,Jammu and Kashmir,Other  Rabi pulses,351,147,0.456666667,1390.1
2008,Jammu and Kashmir,Peas & beans (Pulses),1109,1116,0.893846154,1390.1
2008,Jammu and Kashmir,Potato,934,9338,16.446,1390.1
2008,Jammu and Kashmir,Rapeseed &Mustard,56623,50525,1.023684211,1390.1
2008,Jammu and Kashmir,Urad,11,5,0.44,1390.1
2008,Jammu and Kashmir,Wheat,274022,492140,1.435714286,1390.1
2008,Jammu and Kashmir,other oilseeds,18,10,0.545,1390.1
2008,Jharkhand,Arhar/Tur,16995.84,24337,1.465,1295.2
2008,Jharkhand,Arhar/Tur,899.14,1439,1.132,1295.2
2008,Jharkhand,Gram,17036.59,12398,0.793913043,1295.2
2008,Jharkhand,Maize,72914.37,77225,1.074166667,1295.2
2008,Jharkhand,Onion,3049.28,15459,4.964347826,1295.2
2008,Jharkhand,Potato,16032.93,107587,5.73375,1295.2
2008,Jharkhand,Potato,21288.72,138075,6.666190476,1295.2
2008,Jharkhand,Ragi,29768.73,27189,0.812857143,1295.2
2008,Jharkhand,Rapeseed &Mustard,10308.78,6530,0.76625,1295.2
2008,Jharkhand,Rice,188422.33,162674,0.868695652,1295.2
2008,Jharkhand,Rice,1008437.16,1333906,1.39125,1295.2
2008,Jharkhand,Sugarcane,729.31,18446,27.25142857,1295.2
2008,Jharkhand,Wheat,58602.34,79871,1.43625,1295.2
2009,Bihar,Arhar/Tur,27032,36586,1.448108108,889.3
2009,Bihar,Bajra,2951,3279,1.101,889.3
2009,Bihar,Barley,10967,12421,1.281290323,889.3
2009,Bihar,Gram,54703,58340,1.058333333,889.3
2009,Bihar,Horse-gram,10984,10578,0.9665,889.3
2009,Bihar,Jowar,1627,1687,1.031111111,889.3
2009,Bihar,Jute,125111,1147280,9.361428571,889.3
2009,Bihar,Khesari,78827,81666,1.023684211,889.3
2009,Bihar,Linseed,22702,19206,0.848648649,889.3
2009,Bihar,Maize,234920,401472,1.760526316,889.3
2009,Bihar,Maize,209236,544140,2.516,889.3
2009,Bihar,Maize,196547,598834,2.8075,889.3
2009,Bihar,Masoor,178162,159184,0.775789474,889.3
2009,Bihar,Mesta,17215,123701,7.189565217,889.3
2009,Bihar,Moong(Green Gram),8351,5537,0.677058824,889.3
2009,Bihar,Moong(Green Gram),149909,64911,0.513055556,889.3
2009,Bihar,Other  Rabi pulses,2579,1924,0.741111111,889.3
2009,Bihar,Other Kharif pulses,1593,1224,0.765652174,889.3
2009,Bihar,Peas & beans (Pulses),19936,19953,1,889.3
2009,Bihar,Ragi,10024,8062,0.729230769,889.3
2009,Bihar,Rapeseed &Mustard,89672,91415,1.084210526,889.3
2009,Bihar,Rice,525890,471321,0.905666667,889.3
2009,Bihar,Rice,95682,176656,1.492083333,889.3
2009,Bihar,Rice,2502458,2992233,1.105526316,889.3
2009,Bihar,Sannhamp,1903,1551,0.828181818,889.3
2009,Bihar,Small millets,3123,2397,0.780588235,889.3
2009,Bihar,Sugarcane,72916,3443693,44.66484848,889.3
2009,Bihar,Sunflower,18203,25575,1.394583333,889.3
2009,Bihar,Tobacco,9040,16878,1.897,889.3
2009,Bihar,Urad,20045,19845,0.992058824,889.3
2009,Bihar,Wheat,2116098,4403841,2.076315789,889.3
2009,Chhattisgarh,Arhar/Tur,52999,27610,0.513888889,956.9
2009,Chhattisgarh,Bajra,70,20,0.208,956.9
2009,Chhattisgarh,Bajra,537,38728,74.30307692,956.9
2009,Chhattisgarh,Barley,3019,2310,0.644285714,956.9
2009,Chhattisgarh,Castor seed,64,18,0.198571429,956.9
2009,Chhattisgarh,Coriander,3146,858,0.227222222,956.9
2009,Chhattisgarh,Cotton(lint),18,0,0,956.9
2009,Chhattisgarh,Dry chillies,6084,4251,0.645,956.9
2009,Chhattisgarh,Garlic,990,2519,2.681428571,956.9
2009,Chhattisgarh,Ginger,1780,1780,0.828,956.9
2009,Chhattisgarh,Gram,263937,230187,0.864117647,956.9
2009,Chhattisgarh,Groundnut,30615,45057,1.33125,956.9
2009,Chhattisgarh,Horse-gram,48893,13571,0.281764706,956.9
2009,Chhattisgarh,Horse-gram,2169,564,0.248181818,956.9
2009,Chhattisgarh,Jowar,5647,6868,1.280555556,956.9
2009,Chhattisgarh,Jute,228,0,0,956.9
2009,Chhattisgarh,Khesari,327479,193190,0.569333333,956.9
2009,Chhattisgarh,Linseed,44808,13001,0.316875,956.9
2009,Chhattisgarh,Maize,101721,145368,1.412777778,956.9
2009,Chhattisgarh,Masoor,15654,4797,0.310666667,956.9
2009,Chhattisgarh,Mesta,1260,2172,2.001875,956.9
2009,Chhattisgarh,Moong(Green Gram),9429,2343,0.241111111,956.9
2009,Chhattisgarh,Moong(Green Gram),7089,1597,0.204,956.9
2009,Chhattisgarh,Niger seed,68032,10904,0.146,956.9
2009,Chhattisgarh,Onion,5013,22924,4.292666667,956.9
2009,Chhattisgarh,Other  Rabi pulses,1877,252,0.464444444,956.9
2009,Chhattisgarh,Other Kharif pulses,6959,1596,0.225294118,956.9
2009,Chhattisgarh,Peas & beans (Pulses),14765,5062,0.311764706,956.9
2009,Chhattisgarh,Potato,12076,45830,4.504666667,956.9
2009,Chhattisgarh,Ragi,8889,2202,0.2075,956.9
2009,Chhattisgarh,Rapeseed &Mustard,52390,21675,0.420555556,956.9
2009,Chhattisgarh,Rice,3837610,4347316,1.106666667,956.9
2009,Chhattisgarh,Safflower,847,241,0.27375,956.9
2009,Chhattisgarh,Sannhamp,1532,487,0.275294118,956.9
2009,Chhattisgarh,Sesamum,19601,8647,0.457777778,956.9
2009,Chhattisgarh,Small millets,171071,29998,0.181111111,956.9
2009,Chhattisgarh,Soyabean,83734,77837,0.937692308,956.9
2009,Chhattisgarh,Sugarcane,6788,35356,3.389375,956.9
2009,Chhattisgarh,Sunflower,4523,589,0.305384615,956.9
2009,Chhattisgarh,Sweet potato,2793,15042,5.366470588,956.9
2009,Chhattisgarh,Tobacco,22,11,0.39,956.9
2009,Chhattisgarh,Turmeric,906,766,0.757333333,956.9
2009,Chhattisgarh,Urad,102703,28064,0.28,956.9
2009,Chhattisgarh,Urad,4512,1135,0.242307692,956.9
2009,Chhattisgarh,Wheat,109163,118923,1.301764706,956.9
2009,Gujarat,Arhar/Tur,266600,241500,0.879565217,618
2009,Gujarat,Bajra,498800,432400,1.017142857,618
2009,Gujarat,Bajra,174200,396400,2.33,618
2009,Gujarat,Banana,22100,1605500,65.11,618
2009,Gujarat,Castor seed,421600,831400,2.041304348,618
2009,Gujarat,Cotton(lint),2464400,7401000,3.094782609,618
2009,Gujarat,Dry chillies,9000,8500,0.970909091,618
2009,Gujarat,Garlic,15300,93800,5.490833333,618
2009,Gujarat,Gram,132200,124900,0.9432,618
2009,Gujarat,Groundnut,1757600,1633200,1.067916667,618
2009,Gujarat,Groundnut,65000,123700,1.798695652,618
2009,Gujarat,Guar seed,132700,44700,0.376363636,618
2009,Gujarat,Jowar,111800,118400,0.996818182,618
2009,Gujarat,Jowar,51600,52900,1.084615385,618
2009,Gujarat,Maize,411700,396600,1.008,618
2009,Gujarat,Moong(Green Gram),165500,59700,0.4116,618
2009,Gujarat,Moth,22500,5800,0.348,618
2009,Gujarat,Onion,38500,1051400,26.69277778,618
2009,Gujarat,Other  Rabi pulses,21200,15600,0.703636364,618
2009,Gujarat,Other Cereals,26300,15900,0.686363636,618
2009,Gujarat,Other Cereals,14100,18100,1.19125,618
2009,Gujarat,Other Kharif pulses,29900,21900,0.764761905,618
2009,Gujarat,Potato,47300,987900,18.8975,618
2009,Gujarat,Ragi,14700,11000,0.7575,618
2009,Gujarat,Rapeseed &Mustard,216000,341400,1.492105263,618
2009,Gujarat,Rice,658500,1228400,1.693529412,618
2009,Gujarat,Rice,21000,64600,3.034444444,618
2009,Gujarat,Sesamum,225900,80400,0.364,618
2009,Gujarat,Sugarcane,190300,13304000,66.79470588,618
2009,Gujarat,Tobacco,62800,101500,1.661428571,618
2009,Gujarat,Tobacco,62800,101500,1.661428571,618
2009,Gujarat,Urad,97900,50500,0.610384615,618
2009,Gujarat,Wheat,878000,2351300,2.617692308,618
2009,Haryana,Arhar/Tur,19853,21600,0.742,393
2009,Haryana,Bajra,583809,930000,1.601428571,393
2009,Haryana,Barley,42096,137000,1.881428571,393
2009,Haryana,Castor seed,1012,1100,0.965,393
2009,Haryana,Coriander,378,600,0.564444444,393
2009,Haryana,Cotton(lint),505082,1918000,1.896111111,393
2009,Haryana,Dry chillies,908,1400,0.823571429,393
2009,Haryana,Garlic,735,6500,6.032222222,393
2009,Haryana,Gram,84031,62000,0.4295,393
2009,Haryana,Groundnut,1729,1600,0.581818182,393
2009,Haryana,Horse-gram,436,100,0.09,393
2009,Haryana,Jowar,77671,390,0.003571429,393
2009,Haryana,Maize,12199,26000,0.940555556,393
2009,Haryana,Masoor,4646,3600,0.747692308,393
2009,Haryana,Moong(Green Gram),14899,6600,0.235625,393
2009,Haryana,Moth,2789,700,0.192857143,393
2009,Haryana,Onion,1535,31300,19.35785714,393
2009,Haryana,Peas & beans (Pulses),1651,1600,0.586875,393
2009,Haryana,Potato,12269,136400,17.30357143,393
2009,Haryana,Rice,1206435,3628000,2.673809524,393
2009,Haryana,Sesamum,2990,1200,0.2065,393
2009,Haryana,Sugarcane,79171,4078900,47.4235,393
2009,Haryana,Sunflower,6189,11100,1.67,393
2009,Haryana,Sweet potato,59,1100,13.7,393
2009,Haryana,Urad,2964,1100,0.25875,393
2009,Haryana,Wheat,2487756,10488000,4.133809524,393
2009,Himachal Pradesh,Arhar/Tur,12,3,0.4,969.9
2009,Himachal Pradesh,Bajra,213,106,0.584,969.9
2009,Himachal Pradesh,Barley,21017,16176,0.784545455,969.9
2009,Himachal Pradesh,Coriander,120,66,0.608,969.9
2009,Himachal Pradesh,Cotton(lint),8,2,0.335,969.9
2009,Himachal Pradesh,Dry chillies,603,318,0.545,969.9
2009,Himachal Pradesh,Garlic,4860,8491,1.673,969.9
2009,Himachal Pradesh,Ginger,2488,11618,3.883,969.9
2009,Himachal Pradesh,Gram,604,308,0.397777778,969.9
2009,Himachal Pradesh,Groundnut,195,129,0.6625,969.9
2009,Himachal Pradesh,Horse-gram,2005,599,0.306,969.9
2009,Himachal Pradesh,Linseed,1415,355,0.255,969.9
2009,Himachal Pradesh,Maize,290199,530224,2.08,969.9
2009,Himachal Pradesh,Masoor,704,274,0.664444444,969.9
2009,Himachal Pradesh,Moong(Green Gram),225,104,0.367142857,969.9
2009,Himachal Pradesh,Onion,918,5392,5.744,969.9
2009,Himachal Pradesh,Other Kharif pulses,6982,3708,0.515714286,969.9
2009,Himachal Pradesh,Peas & beans (Pulses),817,748,0.97,969.9
2009,Himachal Pradesh,Peas & beans (Pulses),8250,10245,1.333636364,969.9
2009,Himachal Pradesh,Potato,6436,64758,11.582,969.9
2009,Himachal Pradesh,Potato,3406,23611,4.67,969.9
2009,Himachal Pradesh,Ragi,2208,2104,0.778571429,969.9
2009,Himachal Pradesh,Rapeseed &Mustard,8586,2329,0.340909091,969.9
2009,Himachal Pradesh,Rice,76186,105787,1.484545455,969.9
2009,Himachal Pradesh,Sesamum,2773,233,0.084444444,969.9
2009,Himachal Pradesh,Small millets,4937,1771,0.367142857,969.9
